ID1,ID2,ID3,String1,String2,String3,Float1,Float2,Float3,Status
A800259,B005181,C952972,Online,EUR,REF-85401731,5.71,0.08,5.55,Pending
A960408,B181043,C801440,Marketplace,GBP,REF-55631386,5.84,0.19,5.6,Settled
A087059,B501912,C368363,Subscription,USD,REF-48152923,35.57,0.46,35.12,Reversed
A934237,B025843,C021590,Wholesale,USD,REF-62116109,2.07,0.0,2.04,Settled
A272311,B823289,C822402,Retail,EUR,REF-83225593,4.87,0.05,4.77,Settled
A076292,B569813,C507168,Marketplace,NOK,REF-91265430,26.04,0.39,25.62,Pending
A803546,B403273,C178983,Wholesale,EUR,REF-07809712,9.53,0.24,9.3,Settled
A317571,B415870,C170892,B2B,USD,REF-60154866,10.44,0.31,10.19,Pending
A439675,B351066,C015003,B2B,GBP,REF-21178573,7.29,0.0,7.28,Pending
A984371,B661934,C642016,Marketplace,EUR,REF-06213791,8.66,0.05,8.58,Pending
A908924,B620298,C311489,Retail,EUR,REF-00104064,12.39,0.21,12.17,Pending
A536601,B053529,C433428,B2B,GBP,REF-09532997,3.48,0.18,3.34,Settled
A692063,B192022,C229963,B2B,USD,REF-44814768,13.43,0.08,13.43,Settled
A277110,B827523,C411055,Marketplace,NOK,REF-85652392,2.22,0.0,2.16,Settled
A054227,B925466,C400575,B2B,GBP,REF-88209869,8.65,0.12,8.58,Settled
A704142,B844880,C454840,Retail,SEK,REF-78006071,7.67,0.3,7.36,Settled
A451273,B233291,C397697,Online,USD,REF-64527742,4.06,0.09,3.89,Settled
A926180,B849059,C121105,Online,USD,REF-61010662,6.53,0.0,6.44,In Review
A296952,B694773,C859775,Online,SEK,REF-01783999,4.04,0.0,4.04,Settled
A220950,B210432,C274706,Online,PLN,REF-82224450,2.82,0.0,2.79,Reversed
A760919,B676532,C000835,B2B,EUR,REF-02474447,5.01,0.11,4.88,Settled
A532060,B770142,C447700,Wholesale,USD,REF-78850782,2.75,0.06,2.68,Pending
A149901,B712983,C305253,Online,EUR,REF-72031316,8.61,0.31,8.21,Settled
A641315,B955181,C764231,Online,SEK,REF-26475576,2.65,0.09,2.6,Cancelled
A882613,B839337,C361009,Subscription,USD,REF-09279984,11.76,0.29,11.47,Settled
A627585,B709578,C884651,Online,USD,REF-88083795,2.58,0.0,2.51,Settled
A729703,B522734,C298093,Marketplace,SEK,REF-22025050,4.23,0.41,3.82,In Review
A165826,B610358,C271325,Marketplace,EUR,REF-53231031,4.04,0.03,3.94,Settled
A585869,B903197,C090056,Online,EUR,REF-69843239,19.2,0.28,18.95,Settled
A692153,B401195,C157218,Wholesale,EUR,REF-46253318,8.66,0.0,8.61,Settled
A561218,B611146,C304638,B2B,EUR,REF-24882318,5.62,0.01,5.62,Settled
A939035,B354320,C365503,Marketplace,EUR,REF-49101184,9.91,0.36,9.52,Settled
A951893,B963195,C258657,Marketplace,USD,REF-49019124,1.23,0.0,1.11,Settled
A540060,B892881,C368446,Wholesale,EUR,REF-44295014,6.43,0.31,6.17,Settled
A863686,B091349,C064047,Retail,SEK,REF-39530543,32.88,0.98,31.95,Settled
A076888,B158771,C453382,Subscription,EUR,REF-05264585,7.39,0.24,7.13,Pending
A921959,B843479,C086043,Wholesale,EUR,REF-34377647,7.02,0.0,6.949999999999999,Pending
A149361,B612187,C612102,Wholesale,EUR,REF-36567341,10.31,0.17,10.17,Pending
A822230,B627594,C235954,Retail,EUR,REF-25258774,13.62,0.14,13.5,Settled
A445990,B165447,C422923,Marketplace,USD,REF-10902696,1.35,0.08,1.35,Pending
A350699,B887767,C484397,Retail,SEK,REF-40751363,1.73,0.0,1.71,Cancelled
A842122,B765455,C253992,Subscription,EUR,REF-92316535,7.87,0.23,7.63,In Review
A169758,B350704,C165974,Marketplace,EUR,REF-69461872,3.75,0.19,3.59,Cancelled
A576926,B883597,C081089,Retail,EUR,REF-95468022,19.0,0.0,18.98,Settled
A298108,B653112,C928800,Subscription,USD,REF-96169441,5.17,0.05,5.07,In Review
A264795,B866774,C803579,Marketplace,EUR,REF-31641194,1.42,0.0,1.41,Settled
A961642,B513297,C041600,Online,EUR,REF-13680789,2.41,0.0,2.4000000000000004,Settled
A162869,B402125,C738923,Wholesale,GBP,REF-72897416,1.0,0.08,0.83,Settled
A963608,B760642,C444201,B2B,GBP,REF-30436098,5.52,0.08,5.4,Settled
A027097,B067568,C855459,Marketplace,EUR,REF-29265276,5.72,0.0,5.72,Pending
A203737,B658442,C379742,Subscription,USD,REF-72306668,4.74,0.01,4.65,In Review
A374994,B945192,C189206,Retail,GBP,REF-26219479,15.77,0.12,15.61,Pending
A226303,B892925,C761624,B2B,EUR,REF-48271261,17.35,0.31,17.18,Pending
A259993,B301548,C850058,Wholesale,USD,REF-84428444,5.8,0.21,5.58,Settled
A657935,B429654,C026360,Marketplace,EUR,REF-73251152,1.21,0.0,1.2,Pending
A060459,B223295,C903467,Wholesale,EUR,REF-36827978,10.9,0.0,10.88,Settled
A553498,B582169,C363975,Subscription,EUR,REF-00391809,10.37,0.34,9.98,Settled
A406411,B663059,C845376,B2B,GBP,REF-24921065,8.52,0.0,8.5,Settled
A564402,B850210,C601978,Online,USD,REF-17111034,14.59,0.38,14.31,Cancelled
A346966,B847536,C038324,B2B,GBP,REF-78515290,2.62,0.22,2.43,Settled
A907041,B557279,C948798,Marketplace,EUR,REF-77432162,33.18,0.02,33.18,Cancelled
A330437,B286261,C346238,Subscription,USD,REF-04128046,3.09,0.0,3.06,Settled
A557046,B427240,C132956,B2B,SEK,REF-35296702,12.11,0.0,12.11,Settled
A437990,B377944,C967551,Retail,EUR,REF-14957830,1.72,0.15,1.58,Pending
A580324,B467389,C348094,Wholesale,USD,REF-85539323,3.16,0.33,2.81,Pending
A396470,B272928,C538672,Online,USD,REF-72214768,22.37,0.71,21.69,In Review
A661327,B772480,C492917,Retail,SEK,REF-13323487,5.4,0.01,5.38,Settled
A204904,B670000,C769544,Online,USD,REF-69378561,13.02,0.0,13.02,Settled
A510529,B939771,C297285,Retail,USD,REF-81299374,8.04,0.13,7.93,Settled
A851911,B062328,C308990,Online,PLN,REF-06529153,6.12,0.05,5.98,Settled
A581598,B203924,C942106,Retail,NOK,REF-62210734,19.8,0.3,19.47,Settled
A202194,B009882,C447192,Online,PLN,REF-16848920,5.5,0.2,5.34,Pending
A746765,B249883,C171545,Online,EUR,REF-91992688,1.6,0.02,1.57,Settled
A319071,B112466,C383304,Online,USD,REF-01234414,3.5,0.21,3.3,In Review
A915281,B192977,C408092,Marketplace,EUR,REF-49154330,10.34,0.34,10.01,Settled
A825316,B566097,C796347,Subscription,EUR,REF-88138916,9.13,0.12,9.03,Settled
A932092,B188583,C119619,Retail,USD,REF-31139143,1.9,0.0,1.89,Settled
A835692,B578913,C149345,Subscription,EUR,REF-72748468,3.73,0.0,3.65,Settled
A667895,B062151,C598644,Marketplace,USD,REF-50336074,4.18,0.03,4.12,Settled
A661068,B675115,C460046,Wholesale,EUR,REF-18384858,4.97,0.0,4.96,Pending
A268704,B797644,C057261,Retail,PLN,REF-06803215,2.21,0.11,2.11,Settled
A370522,B823881,C887115,Marketplace,EUR,REF-35501075,4.02,0.0,3.92,In Review
A867080,B339390,C010476,Wholesale,EUR,REF-14179748,3.71,0.05,3.6,Settled
A618294,B324551,C864280,B2B,USD,REF-52385917,12.33,0.36,11.97,Pending
A693987,B424653,C621949,Online,GBP,REF-49112126,12.71,0.31,12.44,Settled
A214008,B887673,C814640,B2B,USD,REF-47768999,5.92,0.02,5.88,Settled
A367672,B865515,C873891,B2B,GBP,REF-96793202,4.86,0.35,4.48,Settled
A250997,B518523,C105752,B2B,PLN,REF-85121969,7.44,0.28,7.19,Settled
A627422,B915881,C600960,B2B,EUR,REF-43367546,3.46,0.0,3.44,Settled
A519679,B280905,C580312,Subscription,EUR,REF-19734002,2.66,0.0,2.64,Settled
A422669,B545317,C428925,Wholesale,EUR,REF-20642878,3.14,0.14,2.99,Settled
A768562,B189213,C322451,Marketplace,EUR,REF-74653056,4.0,0.07,3.88,Settled
A833455,B097396,C639236,Wholesale,USD,REF-84360948,2.62,0.0,2.6,Settled
A929758,B691878,C971218,Online,EUR,REF-90921640,7.57,0.23,7.4,In Review
A336645,B456304,C988933,Wholesale,EUR,REF-92661799,11.92,0.44,11.43,Cancelled
A482643,B571759,C577611,Online,USD,REF-03686462,1.87,0.22,1.67,Pending
A439670,B913455,C479816,Wholesale,USD,REF-83028864,6.79,0.37,6.4,In Review
A933880,B491445,C901181,B2B,NOK,REF-75121475,5.58,0.42,5.18,Settled
A792947,B901752,C174412,Online,USD,REF-16601503,8.74,0.42,8.27,Settled
A924361,B579291,C180079,Marketplace,EUR,REF-27447981,6.58,0.16,6.47,Settled
A200429,B325097,C248209,Retail,EUR,REF-96994699,2.08,0.0,2.0700000000000003,Pending
A545176,B081706,C826917,Online,EUR,REF-44769260,2.42,0.0,2.38,Pending
A564001,B970996,C204801,Subscription,EUR,REF-69550826,6.81,0.2,6.61,Pending
A427760,B798926,C414684,Marketplace,USD,REF-06107421,15.15,0.3,14.91,Settled
A448856,B324336,C163572,B2B,SEK,REF-64018525,1.13,0.04,1.04,Settled
A844939,B708497,C485420,Subscription,EUR,REF-29434754,8.77,0.0,8.74,Settled
A367364,B814237,C428870,Marketplace,EUR,REF-77534472,17.23,0.22,17.04,Settled
A444081,B023233,C822651,Online,EUR,REF-11209802,5.89,0.23,5.65,Settled
A109999,B936244,C072773,Marketplace,USD,REF-99426677,10.33,0.05,10.2,Pending
A635385,B135880,C199186,Marketplace,NOK,REF-40820241,3.79,0.05,3.72,Pending
A011649,B129949,C733487,Marketplace,EUR,REF-03279113,6.05,0.08,6.05,Settled
A747761,B449296,C162935,Subscription,USD,REF-09645139,1.82,0.19,1.73,Failed
A613684,B292209,C395871,Retail,EUR,REF-93887947,1.02,0.28,0.71,Settled
A959862,B383495,C051711,Marketplace,USD,REF-70172025,14.14,0.09,14.0,Settled
A560141,B560931,C624979,Online,EUR,REF-89532160,3.02,0.1,2.9,Pending
A720555,B419344,C539838,B2B,EUR,REF-84525409,4.62,0.12,4.59,Failed
A936149,B368801,C521428,Retail,USD,REF-65099515,2.19,0.14,2.09,Pending
A228447,B537253,C698481,Retail,EUR,REF-64640461,2.15,0.1,2.13,Settled
A301237,B979234,C326845,Online,EUR,REF-32520421,5.79,0.3,5.54,Settled
A520671,B699290,C928383,Marketplace,EUR,REF-70052440,3.71,0.0,3.64,Failed
A040585,B403180,C956240,Retail,EUR,REF-94330131,9.0,0.14,8.82,Settled
A239675,B694230,C768450,Retail,USD,REF-23355719,9.55,0.11,9.41,In Review
A463318,B837987,C907733,Online,EUR,REF-97181561,8.6,0.0,8.57,Settled
A244523,B046627,C618483,B2B,USD,REF-52301954,8.05,0.0,8.02,Settled
A041964,B197850,C922763,Retail,USD,REF-79453105,23.5,0.41,23.06,Pending
A746412,B995714,C508375,B2B,EUR,REF-35487725,2.83,0.0,2.8200000000000003,Settled
A258825,B983130,C791279,Online,EUR,REF-68160617,6.37,0.31,6.06,Pending
A017280,B705908,C456685,B2B,USD,REF-55656154,16.46,0.48,16.04,Settled
A668248,B730067,C732319,B2B,USD,REF-32879855,18.29,0.18,18.13,Reversed
A226660,B909345,C437165,Marketplace,GBP,REF-02707173,2.13,0.0,2.1,In Review
A457094,B013949,C337457,Retail,USD,REF-88328248,5.18,0.19,5.0,Failed
A760590,B525266,C805832,Subscription,PLN,REF-69365391,19.71,0.13,19.51,Pending
A327157,B172369,C148520,Online,USD,REF-49991489,9.99,0.24,9.63,Settled
A585179,B953574,C356458,Online,PLN,REF-54829067,7.78,0.29,7.52,Pending
A799356,B102243,C933084,B2B,USD,REF-63234870,5.59,0.06,5.58,Failed
A735719,B120568,C314367,Subscription,NOK,REF-02599601,4.89,0.24,4.66,Failed
A336498,B591547,C562895,Online,PLN,REF-17324405,8.38,0.27,8.09,Settled
A397529,B326470,C892680,B2B,EUR,REF-98993098,5.44,0.0,5.37,Pending
A160082,B833837,C917439,Subscription,GBP,REF-02143669,6.43,0.0,6.3999999999999995,Settled
A153938,B297190,C871528,Online,EUR,REF-10998643,7.08,0.42,6.69,Settled
A279338,B785209,C196331,Online,SEK,REF-98751654,3.87,0.16,3.72,Failed
A942496,B392119,C736585,Wholesale,EUR,REF-78479530,10.18,0.0,10.18,In Review
A952371,B578214,C761735,Wholesale,USD,REF-62147890,68.46,0.08,68.35,Settled
A851243,B973914,C654619,Online,EUR,REF-91810611,1.61,0.04,1.51,Settled
A250117,B617131,C801384,Wholesale,PLN,REF-68530745,8.62,0.0,8.62,Settled
A591218,B187518,C363877,Marketplace,SEK,REF-08814039,3.62,0.05,3.54,Failed
A362432,B943188,C772036,Subscription,USD,REF-05039113,10.56,0.08,10.46,Settled
A275447,B939295,C766303,Subscription,EUR,REF-87767069,6.9,0.06,6.880000000000001,Settled
A174978,B452420,C847472,Subscription,USD,REF-42148420,12.24,0.26,11.97,Settled
A958046,B380831,C785478,Marketplace,EUR,REF-35309615,17.03,0.56,16.35,Pending
A647687,B750472,C575973,B2B,NOK,REF-28425536,7.76,0.07,7.66,Settled
A701822,B551169,C505167,Online,EUR,REF-79915298,16.45,0.1,16.3,Settled
A276879,B097153,C589212,Online,USD,REF-83564581,1.02,0.09,0.93,Settled
A978170,B328496,C387922,Marketplace,EUR,REF-62119921,23.74,0.95,22.72,Pending
A209567,B084510,C978042,Subscription,NOK,REF-48553307,8.98,0.17,8.83,Settled
A182198,B293740,C118510,B2B,USD,REF-59180016,15.75,0.51,15.23,Settled
A587012,B171783,C934559,Retail,NOK,REF-38451467,2.51,0.0,2.48,Cancelled
A933370,B982954,C578906,Online,EUR,REF-36516814,3.42,0.06,3.37,Settled
A764550,B957909,C278637,Wholesale,USD,REF-14785091,7.48,0.0,7.47,Settled
A950693,B021763,C520851,Online,EUR,REF-46732015,6.56,0.16,6.4,Pending
A591580,B759658,C117949,Subscription,GBP,REF-38354704,8.34,0.03,8.3,Settled
A248192,B814049,C637203,Marketplace,EUR,REF-28280704,15.84,0.21,15.63,Settled
A498481,B911562,C979273,Retail,EUR,REF-36207709,1.62,0.27,1.37,Settled
A499001,B885660,C013436,Marketplace,USD,REF-70149356,14.5,0.21,14.29,Settled
A973414,B339917,C496987,B2B,EUR,REF-78700072,6.7,0.0,6.7,Settled
A294644,B483739,C624550,Online,GBP,REF-80443476,5.65,0.0,5.62,Reversed
A285006,B167466,C600285,Wholesale,PLN,REF-84752028,2.05,0.08,1.98,Settled
A412540,B865419,C822436,Marketplace,USD,REF-98353067,9.95,0.15,9.92,In Review
A472814,B059924,C710312,Retail,USD,REF-37924055,1.0,0.0,1.0,Settled
A586900,B502542,C588905,Marketplace,EUR,REF-89429789,11.17,0.25,10.93,Settled
A191161,B437904,C942809,Marketplace,EUR,REF-41028485,2.02,0.03,1.93,Settled
A809606,B337576,C451911,Wholesale,PLN,REF-82795388,6.94,0.12,6.79,Failed
A502978,B971864,C232170,Subscription,EUR,REF-97522511,6.05,0.0,6.04,Settled
A467856,B475107,C995724,Subscription,NOK,REF-78374060,16.95,0.16,16.82,Settled
A485581,B042008,C745217,B2B,USD,REF-37819776,5.77,0.15,5.64,Settled
A919162,B847300,C613914,B2B,EUR,REF-37664925,3.82,0.15,3.69,Settled
A771638,B927154,C344404,Marketplace,EUR,REF-99856180,4.44,0.0,4.430000000000001,Pending
A565996,B349798,C797979,Retail,USD,REF-13479561,18.41,0.22,18.14,Settled
A457032,B276010,C087540,B2B,SEK,REF-25751754,10.22,0.28,9.96,Settled
A228668,B702983,C222080,B2B,GBP,REF-42888682,4.89,0.0,4.89,Cancelled
A143034,B057361,C900704,B2B,USD,REF-80776752,5.51,0.01,5.5,Settled
A943252,B655374,C193987,Wholesale,NOK,REF-24159769,1.9,0.06,1.82,Settled
A949668,B172839,C027667,B2B,EUR,REF-45323150,9.08,0.1,8.92,Pending
A277999,B217095,C923569,Online,EUR,REF-24291152,1.63,0.0,1.57,Reversed
A267793,B098983,C346123,Wholesale,GBP,REF-70776374,12.14,0.09,12.06,Settled
A855580,B637765,C927360,Online,USD,REF-23407711,7.37,0.16,7.24,Reversed
A244872,B679958,C002295,Online,EUR,REF-09637007,44.9,0.23,44.66,Settled
A683279,B464582,C128299,B2B,GBP,REF-47469842,2.76,0.05,2.71,Settled
A901748,B955737,C539035,Wholesale,EUR,REF-00137742,6.13,0.03,6.06,Pending
A926488,B075147,C963617,Wholesale,USD,REF-29414299,28.04,0.28,27.78,Failed
A662540,B988515,C452428,Online,PLN,REF-96657436,17.25,0.41,16.84,Settled
A115399,B808468,C729086,Online,EUR,REF-81679443,3.81,0.18,3.61,Pending
A885895,B070879,C008043,Marketplace,GBP,REF-62801236,7.96,0.07,7.93,Failed
A199628,B429974,C299080,Wholesale,PLN,REF-44871582,6.66,0.18,6.51,Settled
A287772,B547157,C512780,Marketplace,EUR,REF-80906189,8.33,0.1,8.16,Settled
A177273,B609704,C217934,Retail,EUR,REF-05485631,3.8,0.06,3.74,Settled
A052441,B434756,C192112,Subscription,PLN,REF-43464908,6.19,0.0,6.14,Settled
A193051,B301769,C651466,Marketplace,USD,REF-43865130,1.85,0.0,1.81,Settled
A433274,B279515,C243908,Wholesale,EUR,REF-01675729,7.41,0.19,7.06,Cancelled
A013982,B596598,C097438,Wholesale,EUR,REF-09921619,9.53,0.29,9.26,Settled
A245111,B538430,C207768,Subscription,EUR,REF-43145606,5.54,0.03,5.53,Pending
A150372,B384545,C710617,Wholesale,USD,REF-14715225,1.83,0.19,1.63,Reversed
A730075,B245416,C599124,Retail,PLN,REF-98945098,14.67,0.29,14.32,Settled
A683734,B509904,C822165,Retail,USD,REF-13529648,8.9,0.0,8.9,Pending
A215115,B239923,C042253,Online,EUR,REF-02920793,3.72,0.0,3.7,Pending
A865803,B424335,C508992,Subscription,SEK,REF-79280649,5.31,0.0,5.29,Settled
A078109,B955204,C939551,Retail,EUR,REF-40546201,2.0,0.11,1.88,Settled
A158528,B743130,C825587,Wholesale,EUR,REF-42954639,2.93,0.0,2.83,Settled
A472897,B748611,C608244,B2B,SEK,REF-26577967,4.33,0.25,4.1,Reversed
A908760,B053979,C674583,Subscription,EUR,REF-00097654,17.77,0.51,17.2,Settled
A282039,B765667,C082595,Subscription,USD,REF-71758367,3.99,0.0,3.9600000000000004,Settled
A963621,B630044,C578572,B2B,PLN,REF-51170997,11.1,0.03,11.08,Settled
A254604,B511042,C098551,Marketplace,EUR,REF-39659121,4.32,0.18,4.14,Settled
A632812,B273011,C426701,Retail,USD,REF-20124604,8.11,0.32,7.74,Settled
A314557,B425022,C318723,Online,PLN,REF-13546704,5.94,0.0,5.920000000000001,Pending
A597129,B365597,C652386,Wholesale,EUR,REF-71733480,13.37,0.35,13.03,Cancelled
A306188,B382911,C780035,B2B,PLN,REF-06713423,4.34,0.0,4.34,Settled
A245013,B812493,C974338,Online,EUR,REF-94162977,1.89,0.0,1.84,Pending
A442000,B136645,C968790,Retail,PLN,REF-53608034,2.2,0.19,2.02,Settled
A330539,B631509,C117820,Marketplace,EUR,REF-17034284,4.35,0.55,3.79,Reversed
A576921,B972914,C037909,Subscription,USD,REF-88494086,2.45,0.02,2.36,Settled
A490166,B175193,C168721,Retail,USD,REF-27646199,9.23,0.05,9.22,Pending
A538540,B675507,C805608,Wholesale,EUR,REF-29896185,4.58,0.03,4.55,In Review
A148635,B106628,C663016,B2B,EUR,REF-71228265,44.46,0.82,43.68,Failed
A595220,B507736,C607279,Online,GBP,REF-12117883,1.66,0.0,1.66,Settled
A727299,B326831,C984568,Marketplace,PLN,REF-63237425,7.83,0.01,7.8100000000000005,Settled
A128745,B629945,C473009,Retail,EUR,REF-27426798,2.7,0.01,2.64,Settled
A200596,B752611,C499588,Retail,GBP,REF-82833280,4.48,0.15,4.28,Pending
A059966,B997193,C703261,B2B,EUR,REF-46506542,7.45,0.18,7.25,Settled
A226215,B094329,C396030,Wholesale,USD,REF-64918421,1.04,0.0,0.99,Pending
A931764,B250230,C176041,Marketplace,USD,REF-46154460,8.04,0.0,8.02,Settled
A095429,B704595,C960384,B2B,GBP,REF-19096346,30.48,0.61,29.82,Pending
A222977,B878743,C971287,Retail,USD,REF-32158061,4.63,0.0,4.63,Settled
A138624,B383144,C278838,Marketplace,EUR,REF-83535625,8.19,0.01,8.17,Settled
A830362,B100402,C130469,Marketplace,EUR,REF-50995517,15.1,0.22,14.93,Settled
A580036,B091048,C328855,Wholesale,EUR,REF-16080786,5.83,0.01,5.82,Pending
A066055,B005592,C387982,Subscription,USD,REF-06746641,4.18,0.0,4.08,Settled
A236163,B080333,C421959,Subscription,EUR,REF-08382193,1.08,0.17,0.92,Pending
A675889,B912147,C976072,Retail,EUR,REF-81494239,11.11,0.12,11.07,Reversed
A752274,B997283,C519327,B2B,EUR,REF-93950700,6.08,0.0,6.08,Pending
A603161,B086592,C797934,Marketplace,EUR,REF-50299647,2.96,0.0,2.95,Pending
A565752,B999575,C054035,Online,USD,REF-58380046,7.36,0.0,7.34,Cancelled
A462643,B686211,C163941,Marketplace,SEK,REF-51860396,4.17,0.21,3.99,In Review
A837267,B548450,C402584,B2B,EUR,REF-33115559,4.36,0.0,4.32,Settled
A373753,B478784,C085155,B2B,EUR,REF-76797556,10.8,0.03,10.77,Settled
A965049,B255242,C582683,Subscription,EUR,REF-25637585,2.28,0.04,2.23,Settled
A864381,B410849,C235836,B2B,USD,REF-73418718,15.37,0.17,15.23,Settled
A928906,B974952,C123672,Marketplace,USD,REF-08470455,2.17,0.25,1.88,Settled
A703097,B989811,C117711,Subscription,EUR,REF-57917967,3.91,0.19,3.65,Pending
A344757,B652822,C461129,Subscription,EUR,REF-55996262,30.98,0.03,30.96,Cancelled
A646808,B323151,C325602,Wholesale,SEK,REF-13214642,16.39,0.41,16.0,Reversed
A460646,B350550,C307288,Subscription,USD,REF-18822130,7.19,0.2,7.0,Settled
A927564,B093373,C308385,Marketplace,GBP,REF-67992387,3.13,0.06,3.13,Settled
A907184,B252691,C111523,B2B,EUR,REF-47676006,4.36,0.26,4.08,In Review
A067166,B244315,C118304,B2B,PLN,REF-76201845,7.05,0.6,6.47,Settled
A753578,B967996,C916014,Retail,GBP,REF-43485166,6.85,0.04,6.8,In Review
A749093,B963648,C104859,Marketplace,EUR,REF-59842360,6.19,0.0,6.17,Settled
A611359,B618365,C357970,Subscription,EUR,REF-73881697,6.49,0.0,6.49,Settled
A967908,B935479,C206066,Online,EUR,REF-00988440,5.6,0.0,5.6,Settled
A078607,B572816,C492899,Retail,PLN,REF-21212110,2.1,0.21,1.93,Cancelled
A971302,B292007,C743733,Marketplace,EUR,REF-44509211,4.4,0.02,4.4,Settled
A004283,B522370,C524753,Subscription,EUR,REF-35848301,13.83,0.28,13.59,Settled
A173470,B546005,C770410,Wholesale,USD,REF-03578856,2.23,0.21,1.89,Failed
A645720,B295889,C165927,Subscription,USD,REF-63663074,5.72,0.0,5.71,Settled
A809839,B591180,C623638,Marketplace,EUR,REF-08130287,3.45,0.0,3.41,Settled
A905295,B890395,C566490,Marketplace,EUR,REF-76049829,7.27,0.34,6.94,Cancelled
A058864,B979532,C017399,Wholesale,EUR,REF-17571140,4.87,0.01,4.86,Settled
A823598,B932799,C245847,B2B,EUR,REF-60106384,21.69,0.07,21.57,Settled
A692063,B623188,C519582,Retail,EUR,REF-88937811,9.98,0.0,9.95,Settled
A401603,B623305,C605062,Online,PLN,REF-36324344,2.33,0.01,2.27,In Review
A641286,B849618,C204956,Subscription,NOK,REF-21512089,11.38,0.32,11.11,Pending
A395873,B312013,C117322,Subscription,PLN,REF-22908729,3.58,0.2,3.46,In Review
A455724,B144836,C142309,Retail,EUR,REF-45176316,4.19,0.09,4.19,Reversed
A207795,B017955,C792003,Wholesale,EUR,REF-29395654,8.55,0.3,8.2,Failed
A344497,B493538,C095064,Wholesale,USD,REF-87647847,4.49,0.27,4.18,Settled
A663270,B144968,C863462,Online,EUR,REF-84115504,13.59,0.14,13.41,Settled
A239135,B764047,C153498,B2B,SEK,REF-67811738,3.58,0.44,3.09,Settled
A793808,B209987,C980411,Retail,GBP,REF-34499347,4.05,0.0,4.0,Pending
A349407,B041903,C632381,B2B,NOK,REF-13264925,3.93,0.18,3.73,In Review
A923142,B385813,C895495,Retail,PLN,REF-23148273,4.23,0.0,4.210000000000001,Settled
A099392,B431828,C451656,Subscription,EUR,REF-46233927,16.03,0.59,15.4,Settled
A350623,B539647,C664175,B2B,EUR,REF-81555228,11.0,0.19,10.87,Settled
A302296,B945014,C346599,Marketplace,PLN,REF-77093696,26.12,0.79,25.4,Pending
A570626,B505430,C144615,Marketplace,USD,REF-97819414,40.81,0.7,40.12,Cancelled
A507756,B780252,C735989,Online,PLN,REF-44388498,2.92,0.22,2.76,Pending
A064739,B742901,C087322,Online,EUR,REF-55271679,7.04,0.15,6.82,Failed
A514711,B139029,C421629,Marketplace,USD,REF-21742512,2.6,0.0,2.57,Settled
A532827,B235711,C079066,Retail,USD,REF-68928003,3.57,0.12,3.46,Settled
A576936,B489263,C516181,Marketplace,EUR,REF-64351073,4.02,0.0,4.01,Settled
A534351,B310653,C839959,Retail,USD,REF-06930398,2.86,0.17,2.76,Settled
A727147,B459754,C179036,Retail,EUR,REF-40755465,2.87,0.2,2.62,Reversed
A720265,B203238,C764860,Retail,EUR,REF-93247799,5.93,0.09,5.81,Pending
A116614,B120470,C309414,Wholesale,USD,REF-51375729,2.51,0.29,2.22,Settled
A637595,B399568,C222541,Marketplace,EUR,REF-43644764,13.05,0.38,12.65,Settled
A850081,B308893,C901356,Wholesale,GBP,REF-12497496,3.19,0.03,3.11,Pending
